TV_ID,Dialogue_ID,Utterance_ID,Speaker,Gender,Age,Neuroticism,Extraversion,Openness,Agreeableness,Conscientiousness,Scene,FacePosition_LU,FacePosition_RD,Sentiment,Emotion,DA,Utterance
31,31_053,31_053_001,诸葛大力,female,young,low,low,high,low,high,outdoor,453_88,498_143,positive,relaxed,statement-non-opinion,给我取个昵称吧
27,27_013,27_013_013,吕子乔,male,young,low,high,high,high,low,home,331_8,543_206,positive,happy,statement-non-opinion,今天大喜日子我就只收你500了
35,35_123,35_123_001,夏东海,male,middle-aged,low,high,high,high,high,home,278_25,471_255,positive,relaxed,statement-opinion,咱整个北京城就成博物馆了
27,27_033,27_033_001,吕子乔,male,young,low,high,high,high,low,home,208_112,320_228,positive,positive-other,statement-non-opinion,算命的说过
31,31_022,31_022_006,诸葛大力,female,young,low,low,high,low,high,home,222_69,313_196,positive,positive-other,statement-opinion,我很欣赏你的工作态度
28,28_000,28_000_004,唐悠悠,female,young,high,high,high,high,high,other-venue,0_0,0_0,positive,positive-other,statement-opinion,都说是恋人了
29,29_061,29_061_004,关谷神奇,male,young,high,low,high,high,high,other-venue,487_35,625_204,positive,happy,statement-non-opinion,我最喜欢的作品之一
31,31_152,31_152_001,张伟,male,young,low,low,low,high,high,home,353_68,415_140,positive,happy,statement-non-opinion,那来吧 来
29,29_028,29_028_002,胡一菲,female,young,low,high,low,low,high,home,216_35,466_270,positive,happy,statement-non-opinion,就跟我签了5年的合约
29,29_097,29_097_014,曾小贤,male,young,high,high,low,high,low,home,402_44,567_268,positive,happy,statement-non-opinion,今天我一定要告诉你
34,34_030,34_030_003,沈画,female,young,high,high,low,high,high,home,284_93,432_292,positive,relaxed,statement-non-opinion,这么一个下三滥 居然被我碰上了
28,28_094,28_094_001,张伟,male,young,low,low,low,high,high,home,249_83,376_223,positive,relaxed,statement-non-opinion,要是我晚上再起来跳楼
29,29_429,29_429_000,陈美嘉,female,young,high,high,low,high,low,home,484_78,685_300,positive,happy,statement-non-opinion,我不是一个注重内在的人
30,30_237,30_237_006,陈美嘉,female,young,high,high,low,high,low,mall,434_50,616_232,positive,happy,question,不会吧
37,37_040,37_040_004,夏东海,male,middle-aged,low,high,high,high,high,home,280_38,441_204,positive,happy,statement-non-opinion,特棒特好
36,36_063,36_063_002,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,0_0,0_0,positive,positive-other,statement-non-opinion,去 把孩子给我叫出来
34,34_020,34_020_001,沈画,female,young,high,high,low,high,high,home,220_98,373_295,positive,happy,question,还有礼物呀
36,36_046,36_046_000,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,288_79,450_265,positive,happy,statement-opinion,真的是太好吃了
27,27_444,27_444_004,关谷神奇,male,young,high,low,high,high,high,home,327_23,596_349,positive,positive-other,statement-opinion,鱼很乖
35,35_044,35_044_002,刘星,male,teenager,high,high,high,high,low,home,442_83,562_232,positive,happy,statement-non-opinion,您来的可真是时候我总算得救了
30,30_168,30_168_019,张伟,male,young,low,low,low,high,high,home,67_68,176_205,positive,happy,statement-opinion,励志走一个
29,29_434,29_434_000,唐悠悠,female,young,high,high,high,high,high,home,262_65,386_189,positive,positive-other,statement-non-opinion,听他们说您是拍片子的
28,28_010,28_010_004,张伟,male,young,low,low,low,high,high,home,389_15,563_277,positive,happy,statement-non-opinion,你也可以叫我的小名
27,27_180,27_180_011,曾小贤,male,young,high,high,low,high,low,home,261_51,535_352,positive,happy,statement-non-opinion,这个唐僧果然出价4000
27,27_545,27_545_007,胡一菲,female,young,low,high,low,low,high,entertainment-venue,574_81,574_81,positive,positive-other,statement-opinion,为了和核心的美女说话
27,27_201,27_201_010,曾小贤,male,young,high,high,low,high,low,entertainment-venue,441_14,605_212,positive,happy,statement-non-opinion,然后我跟他说完全不用这样
31,31_131,31_131_003,陈美嘉,female,young,high,high,low,high,low,other-venue,297_131,336_178,positive,happy,acknowledge,好吧
30,30_229,30_229_004,关谷神奇,male,young,high,low,high,high,high,home,231_101,344_267,positive,happy,statement-non-opinion,还管盒饭啊
34,34_249,34_249_002,郑海潮,male,young,low,high,high,high,high,outdoor,289_88,454_293,positive,relaxed,answer,早没联系了
37,37_029,37_029_003,刘星,male,teenager,high,high,high,high,low,home,0_0,0_0,positive,relaxed,statement-non-opinion,上座
27,27_541,27_541_003,吕子乔,male,young,low,high,high,high,low,home,480_63,614_217,positive,positive-other,statement-non-opinion,有地球人、地球男人、地球女人还有中国女人
35,35_154,35_154_001,夏东海,male,middle-aged,low,high,high,high,high,home,415_11,565_172,positive,positive-other,question,你忘了
30,30_207,30_207_006,唐悠悠,female,young,high,high,high,high,high,home,166_43,347_276,positive,positive-other,statement-opinion,他走南闯北的没准会有好主意
37,37_092,37_092_019,刘梅,female,middle-aged,high,high,low,high,high,home,425_50,563_239,positive,happy,statement-non-opinion,我得觉得我出去这趟多值啊
29,29_293,29_293_010,陆展博,male,young,high,low,high,high,high,home,234_16,473_283,positive,happy,statement-non-opinion,我一定能成为模特界的一颗新星
27,27_142,27_142_000,林宛瑜,female,young,low,high,high,high,high,home,0_0,0_0,positive,happy,question,对啊 你送给我的玩具我很喜欢 你能不能跟我说说它的具体情况
31,31_149,31_149_011,咖喱酱,female,young,low,high,high,high,low,sports-venue,400_91,473_194,positive,relaxed,statement-non-opinion,达到了控制体重的目的
29,29_300,29_300_013,胡一菲,female,young,low,high,low,low,high,home,0_0,0_0,positive,positive-other,question,你是说拍外景
31,31_112,31_112_001,陈美嘉,female,young,high,high,low,high,low,home,210_143,278_221,positive,happy,statement-non-opinion,拿走
31,31_154,31_154_005,陈美嘉,female,young,high,high,low,high,low,home,291_95,382_214,positive,happy,statement-opinion,不如我们就把小蛋糕的包装全都换成这个凤梨娃娃
28,28_216,28_216_006,吕子乔,male,young,low,high,high,high,low,entertainment-venue,0_0,0_0,positive,relaxed,statement-opinion,到时候谁对他们表白他们都会接受的
35,35_231,35_231_000,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,342_20,545_254,positive,positive-other,agreement,没错
30,30_251,30_251_014,曾小贤,male,young,high,high,low,high,low,entertainment-venue,346_9,546_320,positive,relaxed,statement-non-opinion,你也一眼就看出来
28,28_080,28_080_000,张伟,male,young,low,low,low,high,high,home,333_32,496_230,positive,positive-other,question,难道我圈的不是正确答案吗
27,27_111,27_111_009,关谷神奇,male,young,high,low,high,high,high,home,0_0,0_0,positive,relaxed,statement-non-opinion,然后他们就自己莫名其妙地掉下来
34,34_168,34_168_010,邓小可母亲,female,elderly,high,high,low,high,high,home,0_0,0_0,positive,happy,question,你说我怎么没想到呢
31,31_083,31_083_004,陈美嘉,female,young,high,high,low,high,low,home,259_73,344_183,positive,relaxed,statement-non-opinion,还有一切非常隐蔽藏钱的地方
34,34_169,34_169_004,魏山山,female,young,low,low,high,high,high,home,0_0,0_0,positive,relaxed,statement-non-opinion,我再帮您办 
36,36_064,36_064_014,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,325_33,512_243,positive,happy,statement-non-opinion,我跟你说250一条
36,36_064,36_064_004,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,0_0,0_0,positive,happy,statement-non-opinion,名牌啊
27,27_053,27_053_002,陈美嘉,female,young,high,high,low,high,low,home,268_112,384_236,positive,happy,question,我超爱 我的超爱 你知道吗
27,27_472,27_472_004,曾小贤,male,young,high,high,low,high,low,home,427_48,565_210,positive,positive-other,question,但是很有个性不是吗
35,35_111,35_111_000,夏东海,male,middle-aged,low,high,high,high,high,home,351_18,550_280,positive,positive-other,statement-non-opinion,我就导点儿儿童剧
30,30_231,30_231_014,唐悠悠,female,young,high,high,high,high,high,home,325_49,428_196,positive,happy,question,这对于你来说不是最大的成功吗
34,34_368,34_368_005,邓小可,female,young,low,high,high,high,high,outdoor,350_104,538_291,positive,relaxed,statement-non-opinion,只认识你吗
28,28_175,28_175_003,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,restaurant,207_7,402_266,positive,relaxed,statement-opinion,还以为我是第二次发育呢
29,29_424,29_424_005,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,187_31,337_185,positive,happy,question,我这倒是有些新单子 你有兴趣
29,29_072,29_072_003,陈美嘉,female,young,high,high,low,high,low,entertainment-venue,417_51,602_286,positive,relaxed,statement-non-opinion,我有件礼物要送给你
30,30_029,30_029_005,陈美嘉,female,young,high,high,low,high,low,home,414_40,507_153,positive,happy,statement-opinion,你尝尝特别好吃
34,34_305,34_305_006,郑海潮,male,young,low,high,high,high,high,restaurant,0_0,0_0,positive,relaxed,statement-non-opinion,不用写太过激的语言 点到为止就行了
30,30_208,30_208_001,曾小贤,male,young,high,high,low,high,low,home,415_33,566_278,positive,relaxed,statement-non-opinion,人家胡一菲约会不喜欢老吃饭
27,27_420,27_420_016,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,entertainment-venue,4_7,223_370,positive,happy,statement-opinion,看来我找到了 真幸运
35,35_061,35_061_016,夏东海,male,middle-aged,low,high,high,high,high,home,357_22,499_217,positive,relaxed,statement-opinion,有事说话
29,29_210,29_210_004,林宛瑜,female,young,low,high,high,high,high,home,222_46,382_208,positive,happy,statement-non-opinion,走
35,35_089,35_089_002,胡一统,male,middle-aged,high,high,low,low,low,home,335_77,471_226,positive,positive-other,statement-non-opinion,我是不会打你的
30,30_165,30_165_001,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,entertainment-venue,0_0,0_0,positive,relaxed,statement-opinion,因为你是猪头
35,35_102,35_102_002,夏东海,male,middle-aged,low,high,high,high,high,home,436_31,572_226,positive,positive-other,interjection,对
34,34_166,34_166_002,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,restaurant,339_124,501_302,positive,positive-other,statement-non-opinion,就一点小意思
28,28_082,28_082_013,胡一菲,female,young,low,high,low,low,high,home,0_0,0_0,positive,happy,apology,哈哈哈 不好意思
34,34_159,34_159_003,陈佳,female,young,low,high,high,high,high,office,228_47,299_139,positive,happy,statement-non-opinion,还是那么完美主义 认真负责呀
30,30_190,30_190_002,诺澜,female,young,low,low,high,high,high,outdoor,439_35,579_205,positive,relaxed,statement-opinion,我还以为你挺喜欢他的
28,28_132,28_132_010,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,297_35,429_191,positive,relaxed,question,他长得一定很像他的妈妈吧
35,35_206,35_206_001,刘梅,female,middle-aged,high,high,low,high,high,home,296_10,525_239,positive,positive-other,quotation,一定要把男同学杀死
28,28_227,28_227_023,唐悠悠,female,young,high,high,high,high,high,outdoor,0_0,0_0,positive,grateful,question,怎么了
34,34_121,34_121_006,邓小可,female,young,low,high,high,high,high,restaurant,237_137,304_221,positive,relaxed,statement-opinion,结婚的十大废话之首 都是我衡量成不成功的标准
37,37_115,37_115_003,刘星,male,teenager,high,high,high,high,low,home,365_28,469_170,positive,happy,question,是这吗
27,27_523,27_523_001,陆展博,female,young,high,low,high,high,high,entertainment-venue,421_35,614_247,positive,happy,statement-non-opinion,我要最中间的位置
31,31_131,31_131_012,陈美嘉,female,young,high,high,low,high,low,other-venue,0_0,0_0,positive,happy,statement-non-opinion,我想起来了
27,27_107,27_107_007,曾小贤,male,young,high,high,low,high,low,office,447_22,712_208,positive,positive-other,answer,好
34,34_166,34_166_003,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,restaurant,0_0,0_0,positive,positive-other,question,你知道不
31,31_181,31_181_001,陈美嘉,female,young,high,high,low,high,low,outdoor,0_0,0_0,positive,happy,answer,我叫美嘉
35,35_064,35_064_002,夏雪,female,teenager,high,low,high,low,high,home,0_0,0_0,positive,positive-other,answer,我喜欢那首要定你
29,29_423,29_423_009,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,178_23,375_225,positive,relaxed,question,作品 你说是我那些个艺术品是吧
36,36_054,36_054_000,刘星,male,teenager,high,high,high,high,low,home,197_70,310_207,positive,happy,other,爷爷
27,27_201,27_201_001,胡一菲,female,young,low,high,low,low,high,entertainment-venue,412_28,567_238,positive,relaxed,question,您想一睡不醒吗
27,27_453,27_453_007,吕子乔,male,young,low,high,high,high,low,home,144_72,250_190,positive,positive-other,statement-non-opinion,但是我确实已经被预定了
27,27_193,27_193_011,关谷神奇,male,young,high,low,high,high,high,home,345_21,557_307,positive,happy,quotation,一江春水向东流
34,34_327,34_327_018,魏山山,female,young,low,low,high,high,high,home,296_118,450_285,positive,relaxed,statement-non-opinion,我跟这个旭刚呢 肯定是好朋友
36,36_180,36_180_007,刘梅,female,middle-aged,high,high,low,high,high,home,293_30,514_283,positive,positive-other,statement-non-opinion,我们一看怎么那么精神那么帅
34,34_224,34_224_003,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,office,342_74,520_284,positive,relaxed,statement-opinion,根本就别招她
27,27_243,27_243_001,林宛瑜,female,young,low,high,high,high,high,home,436_66,615_291,positive,happy,question,是吗
27,27_318,27_318_000,吕子乔,male,young,low,high,high,high,low,home,334_124,490_286,positive,relaxed,statement-opinion,展博我对你刮目相看
35,35_141,35_141_002,刘星,male,teenager,high,high,high,high,low,home,412_28,575_220,positive,positive-other,statement-non-opinion,我就跟人约好了
31,31_171,31_171_006,吕子乔,male,young,low,high,high,high,low,home,0_0,0_0,positive,happy,question,我也是 要不 再泡半小时
27,27_405,27_405_004,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,210_28,417_284,positive,happy,other,贤儿
28,28_141,28_141_004,秦羽墨前男友,unknown,unknown,unknown,unknown,unknown,unknown,unknown,entertainment-venue,460_30,627_262,positive,relaxed,statement-opinion,象征着我们之间的感情
30,30_078,30_078_002,曾小贤,male,young,high,high,low,high,low,home,0_0,0_0,positive,relaxed,statement-non-opinion,我帮你投一票
34,34_337,34_337_007,邓小可,female,young,low,high,high,high,high,restaurant,414_135,562_313,positive,relaxed,statement-opinion,长大了可不能随便玩
29,29_334,29_334_002,关谷神奇,male,young,high,low,high,high,high,home,238_12,444_248,positive,positive-other,statement-non-opinion,无暇清透坟地让你棺材招人
27,27_094,27_094_010,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,364_82,466_181,positive,happy,other,我的宝贝我的宝贝
31,31_150,31_150_005,咖喱酱,female,young,low,high,high,high,low,sports-venue,428_92,506_202,positive,relaxed,statement-opinion,我们今天就讲点邪门儿的
30,30_227,30_227_009,胡一菲,female,young,low,high,low,low,high,entertainment-venue,194_23,380_267,positive,positive-other,statement-opinion,挺有意思的
36,36_171,36_171_006,刘梅,female,middle-aged,high,high,low,high,high,home,264_32,440_263,positive,positive-other,statement-opinion,你确实是没省
27,27_271,27_271_001,曾小贤,male,young,high,high,low,high,low,entertainment-venue,333_79,505_240,positive,positive-other,statement-non-opinion,还好你拖住了美嘉
29,29_393,29_393_004,陈美嘉,female,young,high,high,low,high,low,restaurant,431_38,573_174,positive,positive-other,statement-non-opinion,你如果不强势的话
28,28_062,28_062_003,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,hospital,397_32,583_262,positive,happy,thanking,谢谢
37,37_093,37_093_000,刘梅,female,middle-aged,high,high,low,high,high,home,188_146,376_408,positive,happy,statement-non-opinion,夏东海
34,34_052,34_052_004,邓小可,female,young,low,high,high,high,high,home,398_93,513_224,positive,relaxed,statement-non-opinion,他又不是我男朋友
30,30_031,30_031_011,唐悠悠,female,young,high,high,high,high,high,home,0_0,0_0,positive,positive-other,statement-non-opinion,等待试纸反应需要5分钟
34,34_276,34_276_004,邓小可,female,young,low,high,high,high,high,home,314_114,477_323,positive,relaxed,statement-opinion,特好玩
27,27_476,27_476_002,吕子乔,male,young,low,high,high,high,low,entertainment-venue,305_14,519_199,positive,positive-other,question,他叫什么名字来着
36,36_105,36_105_004,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,439_145,534_242,positive,happy,acknowledge,行
28,28_273,28_273_000,曾小贤,male,young,high,high,low,high,low,office,367_78,484_234,positive,relaxed,greeting,喂 Lisa
37,37_221,37_221_005,刘星,male,teenager,high,high,high,high,low,home,0_0,0_0,positive,relaxed,comfort,到时候我绝对声泪俱下
29,29_431,29_431_005,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,0_0,0_0,positive,positive-other,statement-non-opinion,不会说出去吧
29,29_159,29_159_018,林宛瑜,female,young,low,high,high,high,high,home,235_45,395_224,positive,relaxed,statement-non-opinion,狗急了
29,29_215,29_215_001,苑春丽,female,middle-aged,high,high,low,high,high,home,0_0,0_0,positive,happy,statement-non-opinion,说吧小莲
27,27_105,27_105_003,关谷神奇,male,young,high,low,high,high,high,home,28_16,314_325,positive,happy,statement-non-opinion,有时候我也会捏饼干和薯片
30,30_066,30_066_005,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,other-venue,195_109,354_338,positive,relaxed,statement-opinion,完全为什么
30,30_117,30_117_012,陆展博,male,young,high,low,high,high,high,home,415_48,598_259,positive,happy,statement-non-opinion,这么说
29,29_381,29_381_009,胡一菲,female,young,low,high,low,low,high,outdoor,0_0,0_0,positive,happy,statement-non-opinion,兄弟姐妹们我们打猎回来了
34,34_337,34_337_005,邓小可,female,young,low,high,high,high,high,restaurant,0_0,0_0,positive,relaxed,statement-opinion,这过家家
31,31_077,31_077_010,吕子乔,male,young,low,high,high,high,low,home,421_101,510_198,positive,happy,statement-non-opinion,可这明明写着小两千
35,35_206,35_206_011,刘梅,female,middle-aged,high,high,low,high,high,home,246_27,499_347,positive,relaxed,statement-non-opinion,后悔娶了个更年期
34,34_251,34_251_007,郑海潮,male,young,low,high,high,high,high,home,433_7,586_172,positive,relaxed,question,那您说 您还需要什么别的服务啊
34,34_303,34_303_011,邓小可,female,young,low,high,high,high,high,restaurant,285_115,451_294,positive,positive-other,statement-non-opinion,这个太合适了
27,27_118,27_118_007,曾小贤,male,young,high,high,low,high,low,office,189_40,311_162,positive,happy,statement-opinion,那不用为难
31,31_204,31_204_002,张伟,male,young,low,low,low,high,high,home,444_100,544_209,positive,happy,statement-opinion,我很专业
28,28_182,28_182_010,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,outdoor,367_29,618_291,positive,relaxed,statement-opinion,你是想做慈善不留名
37,37_191,37_191_010,刘星,male,teenager,high,high,high,high,low,home,355_1,421_93,positive,relaxed,interjection,呵呵
27,27_034,27_034_009,陈美嘉,female,young,high,high,low,high,low,home,0_0,0_0,positive,relaxed,statement-non-opinion,我早就准备好了
28,28_206,28_206_010,关谷神奇,male,young,high,low,high,high,high,restaurant,373_33,559_301,positive,happy,statement-non-opinion,我来这里二年多了
27,27_122,27_122_008,曾小贤,male,young,high,high,low,high,low,home,149_21,385_283,positive,happy,statement-opinion,现在的糟粕文化大量的充斥着年轻人的思想
37,37_224,37_224_001,刘星,male,teenager,high,high,high,high,low,home,345_37,533_319,positive,grateful,statement-opinion,你算救了我了老弟
31,31_121,31_121_000,陈美嘉,female,young,high,high,low,high,low,home,385_119,415_155,positive,happy,statement-non-opinion,今天晚上的星星好美
28,28_233,28_233_003,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,entertainment-venue,427_21,602_224,positive,relaxed,statement-opinion,其实我是一直很支持一菲的
35,35_083,35_083_006,夏雨,male,teenager,high,low,high,high,low,home,376_26,549_211,positive,positive-other,statement-opinion,看我爸爸多好
30,30_251,30_251_009,曾小贤,male,young,high,high,low,high,low,entertainment-venue,379_12,473_147,positive,relaxed,statement-non-opinion,没有霸权
34,34_337,34_337_008,郑海潮,male,young,low,high,high,high,high,restaurant,242_9,325_127,positive,relaxed,statement-non-opinion,你没明白我的意思
37,37_183,37_183_000,夏雨,male,teenager,high,low,high,high,low,home,0_0,0_0,positive,happy,statement-non-opinion,姐
29,29_128,29_128_002,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,school,594_45,726_162,positive,relaxed,statement-non-opinion,可网上查不到我就来您这查了
27,27_330,27_330_002,关谷神奇,male,young,high,low,high,high,high,home,0_0,0_0,positive,happy,statement-opinion,我一直在 庆幸着
30,30_223,30_223_000,张伟,male,young,low,low,low,high,high,home,0_0,0_0,positive,happy,question,你梦到我了
34,34_373,34_373_007,邓小可,female,young,low,high,high,high,high,outdoor,542_166,768_440,positive,happy,acknowledge,好
29,29_131,29_131_009,曾小贤,male,young,high,high,low,high,low,entertainment-venue,0_0,0_0,positive,relaxed,statement-non-opinion,会有意想不到的收获
27,27_222,27_222_000,关谷神奇,male,young,high,low,high,high,high,home,378_77,636_368,positive,positive-other,answer,王家卫
30,30_083,30_083_007,关谷神奇,male,young,high,low,high,high,high,home,413_26,672_322,positive,relaxed,statement-non-opinion,不是你打给我的
28,28_190,28_190_003,秦羽墨,female,young,high,high,high,high,high,restaurant,376_76,551_320,positive,grateful,thanking,谢谢你子乔
34,34_339,34_339_014,郑海潮,male,young,low,high,high,high,high,restaurant,305_58,502_298,positive,relaxed,statement-non-opinion,这游戏啊 有两个好处
36,36_121,36_121_008,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,240_34,423_234,positive,positive-other,statement-opinion,不管他们怎么问我
31,31_170,31_170_000,吕子乔,male,young,low,high,high,high,low,home,0_0,0_0,positive,happy,statement-opinion,爽 前半生浪荡 后半生煲汤
34,34_001,34_001_006,郑海潮,male,young,low,high,high,high,high,restaurant,272_39,413_245,positive,relaxed,statement-non-opinion,也不麻烦 顺带手的事
31,31_053,31_053_000,诸葛大力,female,young,low,low,high,low,high,outdoor,455_82,497_143,positive,relaxed,statement-non-opinion,再给你个加分机会
27,27_329,27_329_005,陆展博,female,young,high,low,high,high,high,entertainment-venue,149_72,391_319,positive,happy,statement-non-opinion,姐你放心
34,34_020,34_020_007,沈画,female,young,high,high,low,high,high,home,353_70,499_274,positive,happy,statement-non-opinion,你选得真好
30,30_250,30_250_006,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,restaurant,0_0,0_0,positive,grateful,statement-non-opinion,你的话给了我鼓舞和信心
27,27_018,27_018_010,胡一菲,female,young,low,high,low,low,high,home,0_0,0_0,positive,relaxed,apology,不好意思
27,27_402,27_402_001,吕子乔,male,young,low,high,high,high,low,entertainment-venue,0_0,0_0,positive,positive-other,answer,相亲啊
36,36_075,36_075_003,刘梅,female,middle-aged,high,high,low,high,high,home,238_24,433_278,positive,relaxed,question,这有什么乱套的
35,35_118,35_118_015,刘梅,female,middle-aged,high,high,low,high,high,home,313_15,512_251,positive,positive-other,statement-non-opinion,说我就差那么一点点
35,35_049,35_049_000,夏东海,male,middle-aged,low,high,high,high,high,home,0_0,0_0,positive,positive-other,command,说说说
29,29_088,29_088_000,陈美嘉,female,young,high,high,low,high,low,entertainment-venue,232_46,334_176,positive,positive-other,statement-non-opinion,中招了
37,37_062,37_062_001,夏雨,male,teenager,high,low,high,high,low,home,0_0,0_0,positive,relaxed,statement-non-opinion,擀面杖在这里
27,27_453,27_453_008,吕子乔,male,young,low,high,high,high,low,home,93_67,220_196,positive,positive-other,statement-opinion,不过明年清明节档期我可以预留给你
31,31_203,31_203_009,张伟,male,young,low,low,low,high,high,home,397_107,507_235,positive,happy,question,我认识吗
27,27_201,27_201_002,胡一菲,female,young,low,high,low,low,high,entertainment-venue,410_26,588_237,positive,relaxed,statement-opinion,建议您收听曾曾小贤的节目
37,37_038,37_038_017,夏东海,male,middle-aged,low,high,high,high,high,home,252_62,396_240,positive,relaxed,statement-opinion,我负责给他弄走
31,31_089,31_089_001,陈美嘉,female,young,high,high,low,high,low,home,454_107,527_194,positive,happy,statement-non-opinion,这些颜色真好看
35,35_061,35_061_010,夏东海,male,middle-aged,low,high,high,high,high,home,356_30,507_192,positive,relaxed,statement-opinion,你看我还有没有力气
28,28_080,28_080_004,张伟,male,young,low,low,low,high,high,home,414_46,538_218,positive,positive-other,statement-opinion,勇我承认 不过智慧其实一直是我的强项
29,29_316,29_316_000,陈美嘉,female,young,high,high,low,high,low,home,0_0,0_0,positive,happy,statement-non-opinion,你现在变得这么有爱心
30,30_208,30_208_000,曾小贤,male,young,high,high,low,high,low,home,480_65,557_193,positive,relaxed,statement-opinion,我说你也别老麻烦别人法国同胞了
27,27_407,27_407_002,胡一菲,female,young,low,high,low,low,high,home,,,positive,happy,question,这就是我要的反应了 怎么样
36,36_107,36_107_010,刘星,male,teenager,high,high,high,high,low,home,219_18,445_306,positive,relaxed,statement-opinion,又不是一分钱
28,28_190,28_190_001,吕子乔,male,young,low,high,high,high,low,restaurant,204_37,410_289,positive,relaxed,question,不要再想想吗
28,28_112,28_112_007,唐悠悠,female,young,high,high,high,high,high,home,259_16,426_229,positive,positive-other,acknowledge,我明白了
35,35_167,35_167_008,刘星,male,teenager,high,high,high,high,low,home,317_31,539_290,positive,positive-other,question,这不明摆着的吗
37,37_040,37_040_020,刘梅,female,middle-aged,high,high,low,high,high,home,0_0,0_0,positive,happy,question,是吗
27,27_414,27_414_006,吕子乔,male,young,low,high,high,high,low,entertainment-venue,488_25,630_205,positive,positive-other,statement-non-opinion,他们来了
37,37_133,37_133_001,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,home,141_109,323_311,positive,relaxed,answer,不送了
30,30_130,30_130_009,吕子乔,male,young,low,high,high,high,low,entertainment-venue,248_20,393_216,positive,happy,statement-opinion,你真是太贴心了
31,31_105,31_105_001,吕子乔,male,young,low,high,high,high,low,other-venue,499_74,591_196,positive,happy,statement-opinion,所以末日按钮 指的就是总开关啊
27,27_524,27_524_020,陆展博,female,young,high,low,high,high,high,entertainment-venue,399_35,566_188,positive,happy,statement-non-opinion,说不定还能看上结尾
28,28_008,28_008_009,曾小贤,male,young,high,high,low,high,low,home,225_32,413_269,positive,happy,statement-non-opinion,我已经有准备了
28,28_213,28_213_008,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,restaurant,267_21,432_234,positive,relaxed,statement-opinion,我觉得你跟他应该会比你跟我更合适
34,34_254,34_254_007,邓小可,female,young,low,high,high,high,high,home,268_97,410_272,positive,relaxed,question,没事上你们家查卫生来啊
27,27_149,27_149_006,陈美嘉,female,young,high,high,low,high,low,home,107_19,275_180,positive,happy,statement-non-opinion,子乔 我就知道你真好了
31,31_212,31_212_001,陈美嘉,female,young,high,high,low,high,low,home,444_72,463_99,positive,happy,question,这么多呀 哪来的
27,27_053,27_053_003,陈美嘉,female,young,high,high,low,high,low,home,249_92,362_238,positive,happy,statement-non-opinion,我只看过三本都是在网上看的
35,35_132,35_132_001,刘梅,female,middle-aged,high,high,low,high,high,home,312_26,555_305,positive,positive-other,statement-opinion,准是他干的
29,29_077,29_077_000,唐悠悠,female,young,high,high,high,high,high,home,0_0,0_0,positive,positive-other,statement-non-opinion,人家不也是一样嘛
37,37_172,37_172_003,夏雨,male,teenager,high,low,high,high,low,home,0_0,0_0,positive,relaxed,question,这首诗是谁写的来着
27,27_420,27_420_017,其他,unknown,unknown,unknown,unknown,unknown,unknown,unknown,entertainment-venue,163_53,335_235,positive,happy,statement-non-opinion,我今天能路过这里
30,30_238,30_238_001,陈美嘉,female,young,high,high,low,high,low,mall,354_46,590_280,positive,happy,statement-opinion,越来越精神了吗
37,37_049,37_049_011,刘梅,female,middle-aged,high,high,low,high,high,home,278_47,429_240,positive,relaxed,statement-non-opinion,我就陪会你
28,28_010,28_010_003,张伟,male,young,low,low,low,high,high,home,397_18,579_260,positive,happy,statement-non-opinion,我叫张伟
34,34_306,34_306_001,郑海潮,male,young,low,high,high,high,high,restaurant,0_0,0_0,positive,relaxed,question,你干嘛去 不是说虾好吃吗
29,29_257,29_257_004,陆展博,male,young,high,low,high,high,high,restaurant,177_26,353_219,positive,positive-other,other,一 二
30,30_005,30_005_003,关谷神奇,male,young,high,low,high,high,high,home,488_174,586_258,positive,happy,question,真的吗
